# XDI/1.0 
# Spectrum.license:CC0-4.0
# Contact.author.name:Industrial Science Group
# Contact.author.affiliation:Canadian Light Source
# Sample.reference:
# ScanParameters.E0:
# Sample.temperature:r.t
# Sample.prep:powder, 500 um
# Facility.name:CLS
# Facility.energy:2.90 GeV
# Facility.xray_source:Bending magnet
# Beamline.name:IDEAS
# Beamline.scan_mode:Transmission
# Beamline.detector:Ionization chamber
# Beamline.energy_range:1800 - 13000
# Beamline.flux:5E10-7E11 ph/s
# Mono.name:InSb(111), Ge(220)
# Scan.start_time:2019-12-12
# Sample.name:chalcopyrite
# Sample.id:x9912a
# Element.symbol:Fe
# Element.edge:"K:7112"
# Column 1:Energy
# Column 2:I0
# Column 3:Itrans
# Column 4:Irefer
# Column 5:Mutrans


# Energy  I0        Itrans    Irefer    Mutrans                  
7114      1334150   1033100   736962    0.14105806690164632      
7114.5    1334710   1048040   710413    0.12334529729313819      
7115      1335420   1054370   691190    0.11636868311721153      
7115.5    1335240   1051640   671299    0.11949207378400954      
7116      1335200   1038240   653206    0.1357507929423698       
7116.5    1334670   1013350   631960    0.16608297800426947      
7117      1334540   980805    607915    0.20744280597065165      
7117.5    1334710   934068    572399    0.2696515343014224       
7118      1334160   887998    533168    0.3334053100091006       
7118.5    1333340   844818    491885    0.39597198191947214      
7119      1332800   804623    452348    0.4574061426495119       
7119.5    1332220   758067    409332    0.5325962622925853       
7120      1333170   714538    378168    0.6086526080071323       
7120.5    1334040   668799    349414    0.6935494448266986       
7121      1336300   645585    333298    0.740594229959065        
7121.5    1336580   628862    317357    0.774213104447592        
7122      1337580   624825    306542    0.7833478881493997       
7122.5    1338040   626525    299165    0.7803319600907898       
7123      1338130   628982    292858    0.7754435105225859       
7123.5    1337990   628917    287925    0.7754418811334228       
7124      1337340   624793    282122    0.7831849327279421       
7124.5    1338290   618459    278311    0.797036328512876        
7125      1337970   607467    272994    0.8195220292637105       
7125.5    1337670   598439    269222    0.8382653055926059       
7126      1338270   591612    266923    0.8534160045632624       
7126.5    1337760   585107    263333    0.8669821131559315       
7127      1338820   581957    261788    0.8748487566438952       
7127.5    1338600   577517    258404    0.8843726904584981       
7128      1338950   574791    256370    0.8907176405082367       
7128.5    1339170   571682    253862    0.8978188306934111       
7129      1338970   569115    251216    0.9033481671249621       
7129.5    1339180   566797    248773    0.9087340535190347       
7130      1339670   564464    246978    0.9144405703906417       
7130.5    1339720   561641    245457    0.9208595565661514       
7131      1340350   559980    244804    0.9252209003277816       
7131.5    1339860   557116    244198    0.931272461261582        
7132      1340680   554778    244660    0.937394312361063        
7132.5    1340700   551514    245781    0.9449121136963804       
7133      1340820   547353    246878    0.9546501130742909       
7133.5    1340640   543899    248422    0.9625242279332276       
7134      1340280   539431    249441    0.97266549577734         
7134.5    1339640   535779    250561    0.9806913232943033       
7135      1339530   532750    251715    0.9877918508284537       
7135.5    1339540   529982    252940    0.994421307083945        
7136      1339420   528283    253639    0.9983879453315321       
7136.5    1339950   527942    254865    0.9997112602075673       
7137      1339960   527826    255251    1                        
7137.5    1340570   529201    256181    0.9972721883352519       
7138      1340580   530956    256160    0.9930742079756212       
7138.5    1340730   532343    256107    0.9899010090203227       
7139      1341050   533662    255862    0.9870594468772321       
7139.5    1341650   535152    255563    0.9840846847596048       
7140      1342650   537223    256138    0.980123060312654        
7140.5    1342490   538350    255731    0.977308454088461        
7141      1342530   538994    254729    0.9758270157068472       
7141.5    1342840   539195    252812    0.9756466020609978       
7142      1343420   538812    250420    0.9770983793283968       
7142.5    1344960   541160    254440    0.973028468854694        
7143      1345800   542063    256604    0.9717031498973118       
7143.5    1346740   542266    257868    0.9721146406022643       
7144      1347140   541771    258595    0.9736526106355032       
7144.5    1348730   541976    260281    0.9746708711976394       
7145      1349930   541740    261329    0.9763545356244583       
7145.5    1350060   540457    260974    0.9794901472943309       
7146      1350810   539847    261408    0.9816310763415308       
7146.5    1350840   538981    260891    0.9836995262044679       
7147      1351290   538562    260756    0.9851111051360809       
7147.5    1352060   538519    260531    0.9859365115715826       
7148      1351440   538096    259604    0.9863522355867006       
7148.5    1351370   538249    258021    0.9859251227125234       
7149      1350950   538528    255595    0.9848715436016219       
7149.5    1351040   540482    254744    0.980353506949334        
7150      1351030   542685    255015    0.9751747935496733       
7150.5    1351220   545681    255738    0.9683570040079755       
7151      1350760   548342    254770    0.9617422606791954       
7151.5    1349450   550211    252399    0.9561850381598651       
7152      1347980   551458    249624    0.9519230196494017       
7152.5    1347670   552764    246698    0.9486246578793388       
7153      1347530   553378    240758    0.9470818194338366       
7153.5    1345490   553712    236715    0.9443897080037847       
7154      1345380   558009    240556    0.9344618988186035       
7154.5    1345310   563318    246940    0.9223621549753221       
7155      1344700   567336    250358    0.9127535778966209       
7155.5    1344810   570818    252471    0.90508178928876         
7156      1344270   572433    249514    0.9009809899356646       
7156.5    1344080   575688    250648    0.8935956429884858       
7157      1343540   579737    253843    0.8841782005784631       
7157.5    1344100   583408    255676    0.8766861111342474       
7158      1343730   586122    256351    0.8704381392741102       
7158.5    1343990   589220    257320    0.8639846856643745       
7159      1342930   591519    256754    0.8580332208388138       
7159.5    1343390   594769    257680    0.851505275158233        
7160      1343530   597292    258130    0.8462583267866485       
7160.5    1343780   599883    258889    0.8409940090904042       
7161      1344260   602077    259299    0.8368084872477713       
7161.5    1344670   604328    259894    0.8324536566078744       
7162      1344620   606056    260243    0.8287778484793649       
7162.5    1344560   607447    260537    0.8258077471391242       
7163      1345090   609099    261479    0.8228571867559704       
7163.5    1345040   610035    261667    0.8208585879087          
7164      1345380   611188    262539    0.8187801392231405       
7164.5    1345070   611302    262094    0.8182502733698284       
7165      1345720   612068    262980    0.8172728262673283       
7165.5    1346300   612301    263686    0.8173367470107439       
7166      1346870   612667    264558    0.8171152772777455       
7166.5    1347170   612452    264913    0.8178443446078316       
7167      1347310   612014    265245    0.8188855623764653       
7167.5    1348220   612111    265844    0.8195422074421409       
7168      1348370   611851    266179    0.8202234936876495       
7168.5    1348710   611568    266401    0.8211318252079491       
7169      1348820   611531    266959    0.821312354965942        
7169.5    1348900   611126    267023    0.8222296311771788       
7170      1349620   611318    267988    0.822508576594499        
7170.5    1349370   610573    267802    0.823822812593259        
7171      1349900   610245    268420    0.8250047266302701       
7171.5    1349460   609351    268428    0.8264535284087191       
7172      1350150   609038    269387    0.8277560870655165       
7172.5    1349370   607487    268744    0.8302621448182189       
7173      1349800   606966    269653    0.8317574071873847       
7173.5    1350200   606663    270867    0.8327685003816281       
7174      1349970   605892    271012    0.8341680950314999       
7174.5    1349890   605426    271901    0.8350705618928055       
7175      1349580   604429    272114    0.83687315977339         
7175.5    1349570   603891    272839    0.8379953956387184       
7176      1349790   603200    273262    0.8396574996460388       
7176.5    1349600   602325    274047    0.8413233836012356       
7177      1349480   601379    274773    0.8432078717048304       
7177.5    1349040   599679    274324    0.8463909285695185       
7178      1349190   597971    272916    0.8501569132653438       
7178.5    1348850   593873    266681    0.8585757275245092       
7179      1348700   592202    265951    0.8620151742810572       
7179.5    1348760   593564    272832    0.8591523258924844       
7180      1349700   593914    277035    0.8592885688990034       
7180.5    1349430   592252    277379    0.8625955412487689       
7181      1349550   591016    277980    0.8653634453864923       
7181.5    1349060   588836    277576    0.8695981003644331       
7182      1348700   587179    277495    0.8728400854225694       
7182.5    1348190   585544    276755    0.8759029687744578       
7183      1348440   584210    277237    0.8790371047561749       
7183.5    1348220   582840    277275    0.8818133754546194       
7184      1347800   581400    276453    0.884561067212982        
