# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Puri A.
# Publication.affiliation: CNR-IOM; ESRF
# Facility.name:ESRF
# Sample.temperature:79 K
# Sample.prep:powder, liquids
# Sample.formula:FeO
# Sample.name:Iron (II) Oxide
# Scan.number:scan1
# Sample.id:xvotm2
# Scan.start_time:2003-08-26
# Element.symbol:Fe
# Facility.energy:6.03 GeV
# Facility.xray_source:Bending magnet (0.85 T)
# Beamline.name:BM08-GILDA
# Beamline.energy_range:4.9 - 32.0
# Beamline.scan_mode:Transmission
# Beamline.flux:1e10-1e11 ph/s
# Beamline.spot_size:1 mm x 2 mm
# Beamline.website:https://www.esrf.fr/UsersAndScience/Experiments/CRG/BM08
# Beamline.detector:Ionization chamber
# Mono.name:Si(111), Si(311)
# Element.edge:K
# Column.1:Energy
# Column.2:Mutrans
# Energy   Mutrans
7731.167   0.27984137974083684
7735.2791  0.2765189563407339
7739.3721  0.2731536182718717
7743.4762  0.26990547944681953
7747.519   0.2669075036815849
7751.5303  0.263529346945431
7755.5949  0.2603273075511982
7759.622   0.2570233557710437
7763.6781  0.253884056189394
7767.7939  0.2507374316550062
7771.8965  0.24718546652942475
7776.0406  0.24374003169475195
7780.1227  0.24052931382390555
7784.1366  0.2370489262256239
7788.2897  0.2334624064316906
7792.3622  0.23049627828705654
7796.4826  0.2270534708810836
7800.5711  0.2240794604503509
7804.6401  0.2211051315434122
7808.7386  0.2180025363445046
7812.9036  0.21545727450610705
7817.0675  0.21130458363694732
7821.144   0.2080033389045438
7825.2687  0.20485034484603573
7829.4107  0.2015850083058593
7833.6322  0.19787794526795316
7837.7472  0.19513618361044993
7841.9542  0.1918264992585873
7846.1166  0.18892828616488422
7850.3651  0.1852900139874748
7854.5814  0.18233232546229988
7858.7718  0.17906173406472448
7863.0548  0.17524750378349743
7867.2055  0.17211529029743133
7871.3362  0.16893506652330995
7875.7353  0.16505968881052946
7879.9078  0.16220821210005756
7884.1796  0.15950920587321066
7888.3309  0.15583956378951014
7892.525   0.15243696400454537
7896.6927  0.1493111200425992
7901.0423  0.14595103683113625
7905.2014  0.14187812425158086
7909.4288  0.13856636980437906
7913.7819  0.1353738846963267
7918.0008  0.13172940223290044
7922.1995  0.1285756119838774
7926.4414  0.1250843165755399
7930.7332  0.12192391794524243
7935.075   0.11861797568880025
7939.3264  0.11506083532487134
7943.5767  0.11189765002777094
7947.877   0.10869377939535378
7952.0929  0.1054193662833062
7956.5321  0.10199304002099394
7960.8935  0.09874665281507494
7965.2153  0.09507987701722836
7969.491   0.09188444600427
7973.8429  0.08902134491227882
7978.0775  0.08577511694446294
7982.5695  0.08289728632794371
7986.9183  0.07906195699806869
7991.2596  0.07571962883509051
7995.5998  0.07256528125270716
7999.9324  0.06938107652601049
8004.316   0.06647593657482678
8008.5812  0.06325558479874857
8012.9495  0.06025020446172421
8017.369   0.05589400729692682
8021.8464  0.053095477255703356
8026.2182  0.05009734225236579
8030.6544  0.046974842290582866
8034.9781  0.04402201052754936
8039.3991  0.04156034869322834
8043.7796  0.03854095540314003
8048.1787  0.035351655057147484
8052.5372  0.03215327813928377
8056.9737  0.029379509623077036
8061.429   0.026237901088933927
8065.8105  0.023288970659423973
8070.277   0.020264800226245615
8074.7425  0.017494534948304868
8079.2336  0.01439576146386943
8083.6372  0.011383931983673752
8088.1662  0.00790633105219434
8092.681   0.005268153780694673
8097.1615  0.0024893692642434253
8101.6677  0
