# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Puri A.
# Publication.affiliation: CNR-IOM; ESRF
# Sample.reference:Fe foil
# Facility.name:ESRF
# Sample.temperature:300 K
# Sample.prep:powder, liquids
# Sample.formula:FeO
# Sample.name:Iron (II) Oxide
# Scan.number:scan1
# Sample.id:q2cv7k
# Scan.start_time:2008-08-25
# Element.symbol:Fe
# Facility.energy:6.03 GeV
# Facility.xray_source:Bending magnet (0.85 T)
# Beamline.name:BM08-GILDA
# Beamline.energy_range:4.9 - 32.0
# Beamline.scan_mode:Transmission
# Beamline.flux:1e10-1e11 ph/s
# Beamline.spot_size:1 mm x 2 mm
# Beamline.website:https://www.esrf.fr/UsersAndScience/Experiments/CRG/BM08
# Beamline.detector:Ionization chamber
# Mono.name:Si(111), Si(311)
# Element.edge:K
# Column.1:Energy
# Column.2:Mutrans
# Column.3:Murefer
# Energy   Mutrans                Murefer
7388.8314  0.5547445775399719     -0.46812293
7390.9684  0.5530200738568536     -0.4678636
7393.106   0.5510138442394352     -0.46449089
7395.2464  0.5491943549381338     -0.46077908
7397.4099  0.546848466236624      -0.45833057
7399.5295  0.5443384021035049     -0.45776997
7401.6279  0.5424502729326497     -0.45872425
7403.7719  0.5397114493344254     -0.46046208
7405.9194  0.5370569905633517     -0.46152188
7408.0645  0.5348026159593315     -0.46215763
7410.2562  0.5319307403155176     -0.46231098
7412.4099  0.5283942403163572     -0.46253781
7414.6079  0.524577234570863      -0.46311036
7416.7839  0.5212429764307185     -0.46430328
7418.9136  0.51793688572828       -0.46607855
7421.0695  0.5140704881487606     -0.46980195
7423.2494  0.5107058112381827     -0.47488646
7425.3837  0.5079814236666046     -0.48028421
7427.5377  0.505532386117558      -0.48474179
7429.7032  0.5021916317654226     -0.48747474
7431.8641  0.4991152801156119     -0.48825176
7434.0279  0.49725012828716864    -0.48795892
7436.1951  0.49511784122278546    -0.4870003
7438.3968  0.49208797701592494    -0.48470156
7440.5718  0.48960441330314936    -0.47958665
7442.7408  0.4870859797117247     -0.47386606
7444.9096  0.48445087209065535    -0.46827425
7447.0982  0.48212347525184956    -0.46282814
7449.2527  0.4792307876696205     -0.45838597
7451.4292  0.4753700098290455     -0.45632728
7453.601   0.47204480857704667    -0.4562953
7455.8038  0.47311273083395       -0.45677574
7457.9199  0.46999901737231914    -0.45830694
7460.0898  0.46530086405753074    -0.46102183
7462.3054  0.464711616384173      -0.46410122
7464.5424  0.46293103561183246    -0.46802059
7466.7697  0.4605571341443306     -0.47392736
7468.9894  0.4568668904613874     -0.48256325
7471.1898  0.454189969920282      -0.49030334
7473.4241  0.45148907526349613    -0.49765609
7475.6599  0.4490924026825343     -0.50469745
7477.8494  0.445855742393966      -0.51119912
7480.0492  0.4428835191792144     -0.51667071
7482.2794  0.4399567350769066     -0.52166458
7484.4737  0.4373156640019727     -0.52730171
7486.6723  0.43442493559478845    -0.53406449
7488.9126  0.43060365059853845    -0.5410831
7491.158   0.42736970565783944    -0.54716424
7493.4048  0.4249837741681322     -0.55177935
7495.6058  0.4215413489426167     -0.5554239
7497.9025  0.4176968116320186     -0.5573951
7502.6441  0.41158076552863104    -0.55710089
7505.6964  0.4077231842368133     -0.55624076
7508.7648  0.40344023854556504    -0.55655317
7511.862   0.4002026674124584     -0.55806151
7514.901   0.39615183240678686    -0.56072948
7517.9787  0.39229926935280335    -0.56417884
7521.0975  0.38895143447331276    -0.56678594
7524.139   0.3854210697854771     -0.5687373
7527.2215  0.38174345762584944    -0.56998639
7530.3157  0.3781340213206334     -0.57052087
7533.4103  0.3747892111324402     -0.57120674
7536.506   0.3709828605494707     -0.57327613
7539.6074  0.36758059841237456    -0.5761097
7542.7053  0.3642801446346266     -0.57914128
7545.8271  0.3605892307075892     -0.58237245
7548.9638  0.35680642459664996    -0.584865
7552.0728  0.3535179664696152     -0.58626828
7555.1357  0.3498849513208769     -0.58606777
7558.2508  0.346204314469952      -0.5845682
7561.4156  0.3427121193239988     -0.58330446
7564.5352  0.3391932519002421     -0.58309103
7567.6575  0.3353663643507937     -0.58476981
7570.8313  0.33205477420963286    -0.58811242
7573.9567  0.3286375776592563     -0.59371662
7577.0948  0.3244762898639948     -0.60089038
7580.3204  0.32076078313442075    -0.607884
7583.4547  0.31628260736852776    -0.61517569
7586.6438  0.3124650001219234     -0.62143269
7589.8303  0.3089415097324907     -0.62552303
7592.9589  0.30476018335738453    -0.62868614
7596.0756  0.3010908719130785     -0.63074379
7599.2742  0.29731536974419237    -0.63241972
7602.4262  0.2915733026596731     -0.63447336
7605.5841  0.28946223999160914    -0.63719737
7608.7879  0.2857495689101263     -0.64090853
7611.9945  0.2821552045041588     -0.64498672
7615.2101  0.2781946290365185     -0.64936029
7618.4261  0.27462528707673783    -0.65205408
7621.6435  0.270938016527854      -0.65347003
7624.914   0.2660168094156348     -0.65448577
7628.0998  0.2629017039085773     -0.65584621
7631.2643  0.25903980899451173    -0.65789643
7634.4447  0.2546750075950299     -0.66166164
7637.6761  0.25128171641734964    -0.66573962
7640.8722  0.2479930348756168     -0.67007856
7644.099   0.2440628266211716     -0.67491355
7647.3404  0.24105774426005377    -0.67879897
7650.5839  0.2373811632451866     -0.681786
7653.7803  0.2334265684171568     -0.68467704
7657.0294  0.22973635910570575    -0.68694641
7660.2806  0.22613403769933677    -0.68869733
