# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Puri A.
# Publication.affiliation: CNR-IOM; ESRF
# Sample.reference:Fe foil
# Facility.name:ESRF
# Sample.temperature:300 K
# Sample.prep:powder, liquids
# Sample.formula:α-FeO(OH)
# Sample.name:Goethite
# Scan.number:scan1
# Sample.id:sdehbq
# Scan.start_time:2007-12-08
# Element.symbol:Fe
# Facility.energy:6.03 GeV
# Facility.xray_source:Bending magnet (0.85 T)
# Beamline.name:BM08-GILDA
# Beamline.energy_range:4.9 - 32.0
# Beamline.scan_mode:Transmission
# Beamline.flux:1e10-1e11 ph/s
# Beamline.spot_size:1 mm x 2 mm
# Beamline.website:https://www.esrf.fr/UsersAndScience/Experiments/CRG/BM08
# Beamline.detector:Ionization chamber
# Mono.name:Si(111), Si(311)
# Element.edge:K
# Column.1:Energy
# Column.2:Mutrans
# Column.3:Murefer
# Energy   Mutrans                Murefer
7515.7692  0.47116670353366463    0.20165609
7519.7646  0.4691159850283997     0.19772895
7523.8127  0.4668499957800248     0.19478938
7527.903   0.46457748711570246    0.1930342
7532.019   0.46247312737608876    0.19219395
7536.1246  0.460458417344851      0.18976566
7540.1955  0.45881975316909246    0.18606413
7544.2702  0.4569597941365327     0.18131597
7548.3419  0.4551744647714289     0.17773449
7552.4212  0.4532919942513239     0.17533724
7556.5066  0.45134945595009573    0.17623641
7560.5958  0.4495397143750386     0.17750927
7564.6895  0.44752546249838776    0.17780835
7568.8146  0.4458442890064891     0.17458846
7572.9887  0.44384321216985384    0.16756056
7577.1453  0.44206081127933994    0.15837915
7581.2577  0.44021283856138077    0.14870688
7585.3747  0.43813560900285153    0.13946287
7589.4964  0.43620199233351364    0.13344293
7593.6227  0.4338617325118184     0.12886992
7597.8029  0.43166348203825994    0.12653114
7601.9385  0.4297517081984213     0.12354833
7606.1282  0.4272589695771486     0.1197526
7610.2733  0.42528678124460745    0.11390714
7614.5713  0.42321092614983924    0.10794607
7618.7275  0.42127774906125365    0.10446754
7623.0834  0.41922127885853827    0.10227342
7627.2973  0.4173165259281816     0.100342
7631.4663  0.41552908533721067    0.097471386
7635.6967  0.4133766255572398     0.092126662
7639.9725  0.4114539550677643     0.085792034
7644.4004  0.4094085301053627     0.079392656
7648.6418  0.40767131935445083    0.074345549
7652.8639  0.40575961361867235    0.069903711
7657.1799  0.40399317384336525    0.066997555
7661.3829  0.4023888960267447     0.064295692
7665.6407  0.4006796327056401     0.062080561
7669.9019  0.39909402159280094    0.060934795
7674.1578  0.39721059761585265    0.059439664
7678.4405  0.3955886436999633     0.058213834
7682.7708  0.39354323731139634    0.055725483
7687.0044  0.391480873011832      0.052981193
7691.2398  0.3897923690465412     0.04818922
7695.4823  0.3877711891295816     0.042724971
7699.7621  0.3859572312940683     0.038307597
7704.1355  0.38372269373896345    0.033554524
7708.5409  0.38196416641719944    0.028932575
7712.8532  0.38051561782121296    0.023227433
7717.2047  0.3781149063591461     0.018536705
7721.4928  0.3761836176104123     0.013664009
7725.8202  0.37415556537464767    0.0091942271
7730.1015  0.3725264976801033     0.0060802921
7734.4388  0.37053368000859055    0.0023453886
7738.7812  0.36859557466255555    -0.00064250897
7743.0774  0.3665688535516045     -0.0046048659
7747.4018  0.36462551657548814    -0.008539993
7751.736   0.36285272454874495    -0.011510513
7756.0985  0.36109607318427644    -0.015106274
7760.4661  0.3593385859972505     -0.018831815
7764.8428  0.35743461316794733    -0.023968644
7769.1738  0.355853732191655      -0.028240976
7773.5671  0.35407567138716134    -0.032725327
7777.9874  0.3522612058668354     -0.036868828
7782.3288  0.3506289125163475     -0.040676672
7786.727   0.34875464543986107    -0.044599448
7791.0898  0.34698213202063705    -0.047932217
7795.4869  0.3451117716406967     -0.051635662
7799.9005  0.3435032156508381     -0.054611612
7804.2673  0.3416176742567445     -0.057785754
7808.6912  0.3398471853854928     -0.060527242
7813.1203  0.3381067056396898     -0.063430382
7817.5505  0.3361358298581276     -0.066804776
7821.9434  0.33454398412813824    -0.069754758
7826.3848  0.3325598775850568     -0.073392933
7830.7839  0.33097806172575595    -0.076679756
7835.1341  0.3292393031552933     -0.080006067
7839.5434  0.3273860864246963     -0.083633054
7843.9545  0.3259657329096452     -0.086634315
7848.3889  0.32382605811916304    -0.090604003
7852.7956  0.3223374829095957     -0.093979203
7857.1933  0.3204791336093686     -0.097682101
7861.6572  0.31888686068118327    -0.1016211
7866.0958  0.31733795146553       -0.10575067
7870.6454  0.31550882499842003    -0.10996032
7875.1475  0.31397340038669236    -0.11371258
7879.6549  0.3122332921175816     -0.1180144
7884.1676  0.31079734277273774    -0.12193032
7888.6326  0.3091824716791123     -0.12586617
7893.1027  0.3073789028084232     -0.12944927
7897.738   0.30589909444879104    -0.13305153
7902.3255  0.30403325989321683    -0.13697788
7906.8652  0.30257497860789556    -0.14045644
7911.4662  0.30071786756330904    -0.14449196
7916.0041  0.299130733396032      -0.14769581
7920.5164  0.29752559499174136    -0.15148081
7925.1314  0.2958068961626557     -0.15509899
7929.6444  0.2942634105067081     -0.15843047
7934.1635  0.2925402911049857     -0.1621724
7938.9019  0.2912712648117663     -0.16528151
7943.5929  0.2889269620854048     -0.16810973
7948.2357  0.28734275020143946    -0.17124054
7952.7759  0.2857794896029122     -0.17454055
7957.379   0.2840463527130577     -0.17802052
7962.0893  0.28245302107629977    -0.18150863
7966.863   0.2806952428991983     -0.18472355
7971.4796  0.2791378454411291     -0.18807027
7976.2122  0.27729711032738885    -0.19113653
7981.1107  0.27570171080371114    -0.19430312
7985.7026  0.27391930991319735    -0.19790023
7990.3623  0.27251325825079453    -0.20160717
7994.9737  0.27101124796752724    -0.20482594
7999.7882  0.26924226976815696    -0.20861426
