# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Puri A.
# Publication.affiliation: CNR-IOM; ESRF
# Facility.name:ESRF
# Sample.temperature:300 K
# Sample.prep:powder, liquids, in-situ cells
# Sample.formula:α-FeO(OH)
# Sample.name:Goethite_mineral
# Scan.number:scan1
# Sample.id:ybmhmm
# Scan.start_time:mineral-2018-07
# Element.symbol:Fe
# Facility.energy:6.03 GeV
# Facility.xray_source:Bending magnet (0.85 T)
# Beamline.name:BM08-LISA
# Beamline.energy_range:2.5 - 72.0
# Beamline.scan_mode:Transmission
# Beamline.energy_resolution:Si(111): 1.1e-4; Si(311): 1.9e-5
# Beamline.flux:Si(111): 1e11 ph/s; Si(311): 1e10 ph/s
# Beamline.spot_size:170 um x 180 um (focused); 1 mm x 2 mm (unfocused)
# Beamline.website:https://www.esrf.fr/UsersAndScience/Experiments/CRG/BM08
# Beamline.detector:Ionization chamber
# Mono.name:Si(111), Si(311)
# Element.edge:K
# Column.1:Energy
# Column.2:Mutrans
# Energy   Mutrans
7271.1642  0.6452595468104803
7273.6336  0.6453145727874351
7276.1226  0.645866358936371
7278.6314  0.6465118266202748
7281.1599  0.6465268614572512
7283.6902  0.6453860836617853
7286.2583  0.6431810378377011
7288.8463  0.6399894166958721
7291.4361  0.6359603856620377
7294.0639  0.631533198564718
7296.7117  0.6274990923194169
7299.3614  0.6229126275329092
7302.0493  0.6181906965756739
7304.7392  0.613988803076094
7307.4493  0.6095859617300207
7310.1976  0.6050877216721672
7312.9481  0.60089410878077
7315.7189  0.5967190413989426
7318.5099  0.5930331404516387
7321.3213  0.5902623421072138
7324.1532  0.5892431022705558
7327.0054  0.5895060592797063
7329.86    0.5913547718355499
7332.7533  0.5932695384594296
7335.6673  0.595473401339488
7338.5836  0.5970802972407114
7341.5388  0.5981615462400266
7344.4965  0.5980064279346722
7347.4749  0.5967332748867401
7350.4742  0.5941785737042395
7353.4943  0.591041482466064
7356.5354  0.5876530347020904
7359.5973  0.5844804933026173
7362.6803  0.5809768420542982
7365.766   0.5774953233071118
7368.8912  0.573995220890871
7372.0191  0.5707391102198786
7375.1866  0.568000213204673
7378.3569  0.5657446060633453
7381.5486  0.5641056943544485
7384.7615  0.5624323246308568
7387.9774  0.5607347999534423
7391.2332  0.558993277390155
7394.5105  0.5575276860608204
7397.7909  0.5567965884932226
7401.0928  0.556465135209014
7404.4163  0.556443918535514
7407.7616  0.5562640347245816
7411.1286  0.5559025117664199
7414.5174  0.5547401738620915
7417.9094  0.5530798165227868
7421.342   0.550847257710225
7424.7779  0.5480072380605325
7428.2358  0.5447600948684476
7431.7157  0.5413590544745189
7435.199   0.5377906084211587
7438.7233  0.5341821712278203
7442.251   0.530491424025958
7445.801   0.5272093649053615
7449.3921  0.5244424588283774
7452.9679  0.522267864273093
7456.5851  0.520663982971162
7460.2247  0.5192590270630348
7463.8681  0.5179035640065789
7467.534   0.5167725168797145
7471.2227  0.5154022479431905
7474.934   0.5142228527491959
7478.6492  0.512906083410238
7482.3872  0.5116451032379291
7486.167   0.5100552264668874
7489.9509  0.5082839013460398
7493.7387  0.5061908917690701
7497.5686  0.50407471938488
7501.4026  0.5017965599880875
7505.2597  0.4994773791452296
7509.1401  0.4972926341670119
7513.0438  0.495042750948391
7516.9518  0.49285232020695136
7520.8831  0.4907320265984126
7524.8379  0.4886319193572863
7528.8162  0.48654631272035054
7532.799   0.48453072873786146
7536.8246  0.4824769471111755
7540.8547  0.4804614394476559
7544.8893  0.47860524763280876
7548.967   0.47669750235411584
7553.0493  0.4747253820247138
7557.1555  0.4725676539616723
7561.2858  0.47047105739313966
7565.4208  0.46845509181580325
7569.5799  0.4663302572285837
7573.7632  0.4643083387716323
7577.9708  0.46217743682634344
7582.1833  0.4601190379020074
7586.4397  0.4580243111482255
7590.6814  0.4557465333462802
7594.9673  0.4536236830522654
7599.2582  0.45127412725957666
7603.5737  0.4488246699359119
7607.914   0.4467009038142642
7612.2594  0.4445769850546776
7616.6494  0.442608642514262
7621.0248  0.4407344775821156
7625.445   0.440114271477091
7629.8705  0.4378132927084407
7634.3211  0.4351378930757959
7638.797   0.43287133416235585
7643.2782  0.4303915782078297
7647.7848  0.4280748014125084
7652.2969  0.42585594185495845
7656.8543  0.42364807222900536
7661.4173  0.42154609517312813
7665.986   0.4195444394025589
7670.6003  0.41739957108586545
7675.2204  0.41534609473505735
7679.8463  0.4133427981066454
7684.518   0.41134350822412835
7689.1956  0.4093718839680275
7693.8791  0.4067729941022303
7698.6089  0.4056069928873698
7703.3446  0.4035608049981416
7708.0864  0.40150820631548184
7712.8544  0.39916425996704563
