# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Puri A.
# Publication.affiliation: CNR-IOM; ESRF
# Sample.reference:Fe foil
# Facility.name:ESRF
# Sample.temperature:300 K
# Sample.prep:powder, liquids
# Sample.formula:α-FeO(OH)
# Sample.name:Goethite
# Scan.number:alt
# Sample.id:vey9dz
# Scan.start_time:2007-12-08
# Element.symbol:Fe
# Facility.energy:6.03 GeV
# Facility.xray_source:Bending magnet (0.85 T)
# Beamline.name:BM08-GILDA
# Beamline.energy_range:4.9 - 32.0
# Beamline.scan_mode:Transmission
# Beamline.flux:1e10-1e11 ph/s
# Beamline.spot_size:1 mm x 2 mm
# Beamline.website:https://www.esrf.fr/UsersAndScience/Experiments/CRG/BM08
# Beamline.detector:Ionization chamber
# Mono.name:Si(111), Si(311)
# Element.edge:K
# Column.1:Energy
# Column.2:Mutrans
# Column.3:Murefer
# Energy   Mutrans                Murefer
7133.3266  0.9858553531700753     0.68406067
7133.8453  0.977625359657886      0.65779699
7134.4038  0.9655813893308999     0.63528993
7134.9672  0.9496536433373982     0.6145406
7135.5246  0.9349865027771782     0.59988653
7136.0725  0.9224422970184917     0.59120023
7136.6085  0.9120299492099955     0.58562823
7137.1702  0.9004769875311328     0.58390618
7137.732   0.8893584716525169     0.58600298
7138.2938  0.875940702033554      0.59044143
7138.8126  0.8613505979900744     0.59781448
7139.3314  0.8459575468933306     0.60517453
7139.8503  0.8303032768162786     0.61274026
7140.3699  0.8145106359687302     0.61898124
7140.9315  0.7998146680613796     0.622541
7141.4939  0.7874398199462278     0.6227267
7142.0835  0.7767654054583012     0.62065939
7142.619   0.7674843895865789     0.61659763
7143.1776  0.759399201426529      0.61269489
7143.7011  0.7526221022438788     0.60807882
7144.264   0.7473274404487803     0.60615527
7144.8283  0.7429499340161042     0.60541734
7145.4333  0.7391155156309924     0.60726733
7145.9964  0.7355482001751998     0.61174999
7146.5596  0.7316513235294327     0.61913969
7147.1229  0.7267658029721806     0.62842052
7147.6443  0.7209325647106586     0.63887725
7148.2065  0.713403882349202      0.6495192
7148.7362  0.702812830518616      0.66065224
7149.2904  0.6898441654502215     0.66956715
7149.8108  0.6759068225731594     0.67587621
7150.3746  0.6632849420447382     0.68062128
7150.9711  0.6504765862992749     0.68328345
7151.5026  0.6388344365102575     0.68603363
7152.0667  0.6272944381834719     0.68804023
7152.6215  0.6185465116614121     0.68947448
7153.1532  0.6110999767979546     0.69021489
7153.7136  0.604550230767806      0.68983739
7154.2808  0.5983852955234986     0.68878024
7154.8019  0.5930153384649741     0.68643703
7155.3666  0.5874851737082672     0.68356286
7155.9314  0.5823626047496322     0.67990455
7156.4962  0.5772258888823969     0.67622288
7157.0612  0.5722369316816411     0.67277321
7157.6208  0.5674812776384848     0.67014511
7158.1873  0.5632766961878506     0.66794086
7158.7566  0.5602311202084264     0.66696962
7159.3192  0.5583148740342961     0.66637936
7180.0856  0.7094169619005039     0.53416493
7200.4468  0.6799686478975299     0.5821868
7220.8401  0.6249284901035435     0.75507476
7241.2997  0.6238807823219387     0.44130301
7261.855   0.6223586666666915     0.47831183
7282.5237  0.6246978948736963     0.57155698
7303.2966  0.5886834162470448     0.43352208
7324.2258  0.5747796200712919     0.39437119
7345.22    0.5721769482934457     0.38461339
7366.4289  0.5503401197534883     0.47113564
7387.8598  0.5434477743879521     0.30802853
7409.2812  0.5336229539522215     0.31141027
7430.9231  0.5152068764163058     0.28330968
7452.7298  0.502043552859955      0.31348729
7474.5613  0.49259236448771987    0.2660191
7496.5079  0.48294479868208556    0.2092188
