# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Puri A.
# Publication.affiliation: CNR-IOM; ESRF
# Sample.reference:Fe foil
# Facility.name:ESRF
# Sample.temperature:300 K
# Sample.prep:powder, liquids
# Sample.formula:Fe2O3
# Sample.name:Hematite
# Scan.number:scan1
# Sample.id:77z7dm
# Scan.start_time:2007-12-08
# Element.symbol:Fe
# Facility.energy:6.03 GeV
# Facility.xray_source:Bending magnet (0.85 T)
# Beamline.name:BM08-GILDA
# Beamline.energy_range:4.9 - 32.0
# Beamline.scan_mode:Transmission
# Beamline.flux:1e10-1e11 ph/s
# Beamline.spot_size:1 mm x 2 mm
# Beamline.website:https://www.esrf.fr/UsersAndScience/Experiments/CRG/BM08
# Beamline.detector:Ionization chamber
# Mono.name:Si(111), Si(311)
# Element.edge:K
# Column.1:Energy
# Column.2:Mutrans
# Column.3:Murefer
# Energy   Mutrans                Murefer
6999.7961  0.030344490203998632   -0.5632144
7009.8896  0.02676429887525976    -0.57046988
7020.0187  0.023211448814310316   -0.57760877
7030.1784  0.019658371540609197   -0.58510472
7040.4108  0.01628464086559334    -0.59227992
7050.6744  0.01294120522413922    -0.59943332
7060.9269  0.009640182629671368   -0.60639631
7071.1675  0.006531987923824044   -0.61324281
7081.5255  0.003509831113291756   -0.61981681
7091.8718  0.001139168999504175   -0.62519581
7102.2497  0                      -0.62672147
7106.9151  0.0008315986712689494  -0.61969821
7107.1292  0.0009198329565173159  -0.61876423
7107.3434  0.0009949646397503288  -0.61799732
7107.5576  0.001117735263259196   -0.61675149
7107.7718  0.0012069541370983885  -0.61578602
7107.986   0.0013528247236980924  -0.61435589
7108.2364  0.0015121766002327243  -0.61299726
7108.4292  0.0016283580539417724  -0.6110334
7108.6475  0.0017958138519541841  -0.60885812
7108.843   0.001955544416408222   -0.60648682
7109.0975  0.002153068035230696   -0.60385551
7109.3225  0.0023908840486900566  -0.59943528
7109.5288  0.00262476170778645    -0.59612782
7109.7431  0.002918926483670696   -0.59087591
7109.9574  0.003156136596458805   -0.58572146
7110.1718  0.0034819596824150227  -0.57848381
7110.3862  0.003916769151609386   -0.56872598
7110.6005  0.004365211385906574   -0.55790907
7110.8297  0.004874925325582441   -0.54413197
7111.0293  0.005557623906895429   -0.52605606
7111.2438  0.006227901524448263   -0.50472318
7111.5011  0.007384338693082603   -0.47680215
7111.7591  0.008917267391305108   -0.44333533
7112.0158  0.010800558152668845   -0.41412359
7112.2343  0.013490529920196774   -0.38510398
7112.4461  0.01645217240118953    -0.36357048
7112.6593  0.019955565819849534   -0.34489205
7112.8745  0.02396390171039917    -0.32646348
7113.0883  0.02718827786995588    -0.31171501
7113.3377  0.02988233946701467    -0.29694049
7113.5175  0.03204646518949546    -0.28187023
7113.732   0.03384894394883324    -0.26949242
7113.9466  0.037117853807725594   -0.25463389
7114.1612  0.040534300480063346   -0.24088878
7114.3758  0.042515519937415314   -0.23026948
7114.6307  0.04271046847838488    -0.21888154
7114.8427  0.041352872286900724   -0.2104046
7115.0198  0.040271491063915615   -0.20467769
7115.262   0.039448223526876124   -0.19979643
7115.4498  0.03897327313821244    -0.19552999
7115.6638  0.03878317180261271    -0.1921308
7115.8826  0.038785443930129816   -0.18918624
7116.0933  0.038883069675782415   -0.18641537
7116.308   0.03931606144296319    -0.1830532
7116.5657  0.039989217088704385   -0.17950857
7116.7805  0.04087345338078677    -0.1730463
7116.9953  0.04168634486883137    -0.1654333
7117.253   0.04238441817967699    -0.15622042
7117.4954  0.043192310987183846   -0.14310561
7117.6826  0.04368990691343485    -0.13170985
7117.929   0.04452438361289216    -0.11427047
7118.1123  0.04516027636735256    -0.10129615
7118.3272  0.04613456464669706    -0.084259994
7118.5434  0.047385522320043956   -0.067051984
7118.765   0.04906356422902702    -0.048386186
7118.9739  0.05090928914877416    -0.029864597
7119.2103  0.05307545978602021    -0.012564378
7119.4017  0.05565689959581352    0.0054407674
7119.6167  0.0592176263654889     0.02591696
7119.8316  0.06326034711913131    0.045981496
7120.0896  0.06848381680584106    0.068937344
7120.3469  0.0753551848431402     0.094404894
7120.5922  0.08316516875776495    0.11797723
7120.7776  0.09074877303409982    0.13946012
7121.0303  0.10232412667010939    0.1659537
7121.2077  0.11077174530362417    0.18184753
7121.4228  0.1236832613948729     0.20321909
7121.6809  0.14016671341821482    0.22526437
7121.9383  0.15941943445943285    0.24620217
7122.1541  0.182914217575129      0.26726824
7122.3591  0.20151309605450124    0.28172758
7122.5413  0.2256802774400996     0.29826207
7122.7564  0.2538656406021552     0.31565927
7122.9716  0.2773975351339646     0.32913623
7123.2224  0.3096593222744998     0.34704144
7123.402   0.33159628932190266    0.3595505
7123.6582  0.35719732707221835    0.37426947
7123.8768  0.37866109326914565    0.38660627
7124.1297  0.3976713631567691     0.39754449
7124.3059  0.4161901567149211     0.40780762
7124.5211  0.4335447045595381     0.41682937
7125.2296  0.5008638742426497     0.44844892
7125.7699  0.5605594653526418     0.47301683
7126.2868  0.6218913593891273     0.49741828
7126.8468  0.6796604514461383     0.52235586
7127.45    0.738826780746049      0.5524526
7128.0533  0.7976508140355042     0.58678438
7128.6136  0.853152315256663      0.62459245
7129.174   0.8952232252815266     0.66007527
7129.7345  0.9255050577823614     0.69640431
7130.295   0.9386489292072699     0.72488994
7130.8557  0.9448167632539238     0.74186792
7131.4165  0.954362993410762      0.74274388
7131.9773  0.9722887162443931     0.72539381
7132.5383  0.9896501637829039     0.69953089
7133.1398  1                      0.67015946
7133.7036  0.9988312781952564     0.64291751
7134.2635  0.9870674288604259     0.61754637
7134.8262  0.9670299528435838     0.59662385
7135.4004  0.944992285104622      0.58133422
7135.9896  0.9242184428545123     0.57163001
7136.5971  0.9060831995687684     0.56576548
7137.1635  0.8921232102347408     0.56358491
7137.7287  0.8792320069634952     0.56586852
7138.2825  0.8653341981858531     0.57136816
7138.8445  0.8497274692862702     0.57847553
7139.4066  0.8300852525723078     0.58759632
7139.9687  0.8095083734828995     0.59609174
7140.531   0.7883351896741377     0.60307383
7141.1008  0.7692687073517405     0.60588323
7141.6558  0.7548447874475073     0.60605772
7142.217   0.7419734198494863     0.60353007
