# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Matthew Newville
# Publication.affiliation: Center for Advanced Radiation Sources, University of Chicago
# Sample.reference:none
# Facility.name:APS
# Sample.temperature:r.t.
# Sample.prep:powder on tape, 16 layers
# Sample.formula:Fe2O3
# Sample.smiles:O1[Fe]2O[Fe]1O2
# Publication.DOI: https://doi.org/10.71622/XASLIB_535X-8J62
# Sample.name:Iron (III) Oxide
# Scan.number:Scan2
# Sample.id:gbfxgi
# Scan.start_time:2001-08-10
# Element.symbol:Fe
# Facility.energy:7.0 GeV
# Facility.xray_source:Bending Magnet
# Beamline.name:20-BM-B
# Beamline.website:https://www.aps.anl.gov/Beamlines/Directory/Details?beamline_id=32
# Beamline.scan_mode:Transmission
# Beamline.energy_resolution:1.4 x 10^-4
# Beamline.flux:1 x 10^11 ph/s at 10 keV (toroidal focus); 2 x 10^8 ph/s at 5 µm (KB mirror)
# Beamline.spot_size:30 mm x 1 mm
# Beamline.energy_range:3.9 - 35
# Beamline.detector:Ionization chamber
# Mono.name:Si(111)
# Element.edge:K
# Column.1:Energy
# Column.2:I0
# Column.3:Itrans
# Column.4:Mutrans
# Energy   I0         Itrans         Mutrans
7465.0757  374355.84  86804.910177   0.4311053114584832
7468.8491  374907.81  87369.378053   0.42847926477023696
7472.4363  375410.84  87895.929877   0.42603175548591304
7476.1222  375837.97  88437.547033   0.4234069147789155
7479.7167  376291.19  88949.250247   0.4210137270124416
7483.6962  376846.47  89498.025459   0.4185619181479152
7487.3341  377285.84  89991.875717   0.41628754558707615
7491.1786  377713.31  90532.804773   0.41373899619160076
7494.9197  378177.84  91043.795609   0.4114322719130206
7498.6167  378522.44  91535.86455    0.409083548086977
7502.6771  378859.12  92075.014604   0.4064704001362163
7506.382   379197.88  92571.227909   0.40412083737028326
7510.259   379508.72  93079.519312   0.4016793055507144
7514.14    379971.62  93639.871067   0.3991713399908598
7517.8929  380447.62  94203.299438   0.3966823030675895
7521.999   380834.69  94715.806395   0.39437059757043835
7525.8927  381289.81  95242.363936   0.3920899329368628
7529.7181  381793.03  95715.998265   0.3901804478385297
7533.7288  382161.31  96208.700653   0.3879938496092304
7537.7561  382520.66  96696.466881   0.3858350413440076
7541.6304  382651.09  97105.312147   0.3838014976567607
7545.8241  382084.59  97409.215765   0.3813862352173475
7549.8162  350858.16  89958.183918   0.378405840278542
7553.6426  385316.81  99199.212824   0.3762553690042375
7557.9231  385713.5   99850.310138   0.3733646360197678
7562.0017  385856.28  100402.476022  0.37066712193258994
7565.9384  386082.12  100918.705122  0.36828489284849736
7570.2701  386497.03  101511.001691  0.3657797062847567
7574.3746  386773     102047.343507  0.3633908705299878
7578.5205  387189.06  102650.765506  0.3608632422582589
7582.5364  387565.19  103221.242176  0.35846643655250693
7586.9491  387968.34  103836.76911   0.35589413460736297
7591.1338  388425.59  104448.373928  0.35343241573817724
7595.2619  388721.91  105027.036097  0.3509353564274316
7599.5915  389235.28  105660.760961  0.34847306078870194
7603.8893  389522.69  106236.529415  0.34601060784686555
7608.2168  389878.19  106806.379406  0.3436839062565046
7612.3518  390158.75  107355.269217  0.34137335430750465
7616.6645  390599.38  107962.217844  0.33900911004869233
7621.1185  390987.06  108602.232547  0.3364300965610856
7625.5531  391300.81  109214.299139  0.3339038840085845
7629.8318  389926.62  109337.416775  0.33146848695746495
7634.2023  391989.47  110458.609617  0.3288856982283503
7638.6776  391487.41  110877.851289  0.32622735226255734
7643.2206  390078.38  111028.141176  0.32362652627668237
7647.7817  393087.44  112429.491255  0.3210791828624027
7652.3109  393414.53  113081.900536  0.3184814504767453
7656.8207  393745.69  113751.352065  0.315827666258062
7661.2734  393987.94  114354.869038  0.31337559522644715
7666.0323  394289.19  115014.433     0.3107608218245875
7670.6592  394662.53  115685.042242  0.30820870692438046
7675.405   395170.94  116367.726229  0.30579858301319796
7680.0186  395495.38  116983.44227   0.30346186654740753
7684.7512  395843.88  117628.222168  0.3010416228914267
7689.4268  396105.44  118275.061139  0.29851252647083304
7694.1462  396509.03  118945.941298  0.29608074735768425
7698.9853  393240.72  118517.869117  0.29363129802084564
7703.7675  396909.44  120185.855905  0.29117246301862104
7708.6319  397312.22  120923.887647  0.28849429703956403
7713.4138  397575.03  121585.968348  0.2859779944922029
7718.3035  397872.94  122290.102098  0.2833429291726131
7723.0979  398133.88  122997.278687  0.28066329504500814
7727.9748  398450.84  123656.508371  0.2782777626255011
7732.7178  398733.88  124365.788068  0.2756511391645254
7737.6968  399076     125108.126443  0.27298036636673184
