# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Puri A.
# Publication.affiliation: CNR-IOM; ESRF
# Sample.reference:Fe foil
# Facility.name:ESRF
# Sample.temperature:300 K
# Sample.prep:powder, liquids
# Sample.formula:Fe2O3
# Sample.name:Hematite
# Scan.number:scan1
# Sample.id:slj4k7
# Scan.start_time:2004-09-11
# Element.symbol:Fe
# Facility.energy:6.03 GeV
# Facility.xray_source:Bending magnet (0.85 T)
# Beamline.name:BM08-GILDA
# Beamline.energy_range:4.9 - 32.0
# Beamline.scan_mode:Transmission
# Beamline.flux:1e10-1e11 ph/s
# Beamline.spot_size:1 mm x 2 mm
# Beamline.website:https://www.esrf.fr/UsersAndScience/Experiments/CRG/BM08
# Beamline.detector:Ionization chamber
# Mono.name:Si(111), Si(311)
# Element.edge:K
# Column.1:Energy
# Column.2:Mutrans
# Column.3:Murefer
# Energy   Mutrans                 Murefer
6900.5034  0.09611448729199912     -11.701438
6910.4754  0.09089473476533859     -11.711263
6920.5611  0.08565783887883416     -11.720967
6930.6593  0.08038673638180033     -11.731439
6940.8399  0.0750152571096061      -11.741688
6951.0522  0.06962294945629297     -11.751286
6961.2166  0.06445526788242932     -11.761578
6971.4311  0.05971945478014587     -11.771801
6981.6583  0.05425617041271288     -11.781583
6991.9504  0.0493196838692667      -11.791803
7002.2601  0.04414270963305771     -11.801313
7012.6018  0.03926926899707446     -11.811662
7022.9948  0.03386045885718281     -11.822035
7033.4298  0.02870383234714358     -11.832001
7043.9215  0.02447422901520259     -11.841334
7054.4315  0.019231565269311465    -11.851605
7064.9843  0.013600372106398707    -11.859898
7075.5506  0.009515686241548867    -11.869074
7086.1697  0.004839314134611675    -11.874798
7091.4764  0.003211255713553323    -11.877065
7092.4566  0.002817679419568218    -11.877159
7093.4616  0.002369709007200149    -11.877104
7094.4767  0.0022075680711069108   -11.87774
7095.4775  0.0020153060915497406   -11.877686
7096.4639  0.0015463470797465236   -11.877359
7097.4506  0.001115840463854776    -11.876802
7098.4327  0.001095412628526819    -11.876146
7099.425   0.0007208222050230402   -11.875776
7100.4323  0.0010088146285680839   -11.874305
7101.4302  0.0007454157165746776   -11.873509
7102.4333  0.0005651701107399086   -11.872031
7103.4368  0.00012432941344697813  -11.869541
7104.4307  0.0005123781755197891   -11.866762
7105.425   0.0005425793281419158   -11.862935
7106.4344  0                       -11.85748
7107.4343  0.0009619507710508802   -11.850664
7108.4592  0.0008681429468586333   -11.838677
7109.4647  0.0017414128798389382   -11.819074
7110.4903  0.0023223644947341277   -11.778939
7110.5692  0.002445412161650688    -11.773109
7110.6579  0.002771376326158206    -11.76632
7110.727   0.0027585588608543825   -11.758647
7110.8059  0.0029198185962080033   -11.753899
7110.8848  0.003123295857905974    -11.745983
7110.9736  0.0024272273827509626   -11.737053
7111.0476  0.003015549040195877    -11.726793
7111.1314  0.00342434607422925     -11.717483
7111.2202  0.003462478033508115    -11.705203
7111.2991  0.0037368519001677353   -11.691128
7111.3978  0.0039033187308010454   -11.675909
7111.457   0.0040046568158592305   -11.660692
7111.5359  0.004090053178445921    -11.645132
7111.6149  0.004457513886874562    -11.623959
7111.6889  0.004585528321596225    -11.60129
7111.7629  0.004635195999648495    -11.57597
7111.8369  0.004970212499026956    -11.546935
7111.9306  0.005278632757899779    -11.517534
7111.9997  0.005892669455110535    -11.483178
7112.0885  0.00623449523293153     -11.451797
7112.1674  0.006434607909987242    -11.416602
7112.2464  0.0069117380559216065   -11.390537
7112.3254  0.007463690155566892    -11.356633
7112.4043  0.007932488949053717    -11.327916
7112.4981  0.008591226556511464    -11.295574
7112.582   0.009246439361010562    -11.267872
7112.6609  0.009930571571601546    -11.244813
7112.7399  0.010921041202953513    -11.222015
7112.8188  0.01201292902852186     -11.202264
7112.8929  0.0127504139384398      -11.182582
7112.957   0.013781258585498685    -11.169447
7113.036   0.014654288191004582    -11.153306
7113.115   0.017280186285964446    -11.134693
7113.194   0.018670961380586035    -11.118648
7113.2729  0.0204200647396073      -11.105309
7113.3519  0.02212598926238623     -11.089854
7113.4309  0.02497955758480526     -11.07576
7113.5049  0.026222210846009654    -11.062917
7113.5889  0.028050702380756323    -11.048427
7113.6728  0.029580947519714962    -11.034199
7113.7814  0.030833774644004323    -11.018357
7113.8604  0.03082159805196571     -11.005226
7113.9295  0.030903389502435735    -10.99633
7114.0184  0.031004807696652113    -10.983495
7114.0776  0.03089938404452827     -10.973554
7114.1418  0.03071705560058148     -10.964925
7114.2109  0.031194345964832056    -10.955505
7114.3097  0.03178146598490475     -10.941175
7114.3887  0.0330278843765422      -10.928328
7114.4726  0.0343343846367913      -10.91411
7114.5566  0.03658585252656361     -10.902297
7114.6356  0.03841642689942229     -10.889822
7114.7146  0.040697615286867904    -10.880065
7114.7936  0.0424430336246143      -10.869644
7114.8727  0.04431526475971015     -10.859127
7114.9517  0.045305814500220316    -10.849054
7115.0307  0.04535876665375665     -10.839739
7115.0998  0.04605066945268798     -10.832684
7115.1888  0.045576022690656255    -10.824902
7115.2678  0.04461975966983388     -10.81516
7115.3468  0.043566724785967625    -10.808685
7115.4258  0.04218059602251871     -10.800856
7115.5049  0.041501911234682005    -10.794946
7115.5839  0.040240832867103296    -10.789283
7115.663   0.03926310059189714     -10.783965
7115.742   0.03821030603550529     -10.778146
7115.8161  0.037654188259636324    -10.77297
7115.9001  0.03738029504792552     -10.768894
7115.9792  0.03698359449677257     -10.764551
7116.0483  0.03700418255041674     -10.761256
7116.1175  0.03698719940888923     -10.758137
7116.1867  0.03691373931086675     -10.756191
7116.2657  0.03686319043207486     -10.752805
7116.3596  0.03621887247308396     -10.750501
7116.4238  0.036868958291461564    -10.749205
7116.5029  0.036552767444248215    -10.746196
7116.5721  0.03615510558319745     -10.745038
7116.6363  0.03669143639700384     -10.744363
7116.75    0.036424432572893774    -10.741513
7116.829   0.03667589522032297     -10.740139
7116.9081  0.03674326702232615     -10.738441
7117.007   0.036970136158203534    -10.736078
7117.0663  0.03708164810634669     -10.734221
7117.1602  0.0376642019044049      -10.731655
7117.2393  0.03788241925120232     -10.728169
7117.3183  0.03826085491429718     -10.72535
7117.4024  0.038651306951114614    -10.722239
7117.4765  0.03921319258637028     -10.717157
7117.5457  0.039278561659419814    -10.713438
7117.6397  0.0397623408654805      -10.707953
