# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Puri A.
# Publication.affiliation: CNR-IOM; ESRF
# Facility.name:ESRF
# Sample.temperature:300 K
# Sample.prep:powder, liquids
# Sample.formula:Fe2O3
# Sample.name:Hematite
# Scan.number:scan1
# Sample.id:jf3d2r
# Scan.start_time:2010-10-21
# Element.symbol:Fe
# Facility.energy:6.03 GeV
# Facility.xray_source:Bending magnet (0.85 T)
# Beamline.name:BM08-GILDA
# Beamline.energy_range:4.9 - 32.0
# Beamline.scan_mode:Transmission
# Beamline.flux:1e10-1e11 ph/s
# Beamline.spot_size:1 mm x 2 mm
# Beamline.website:https://www.esrf.fr/UsersAndScience/Experiments/CRG/BM08
# Beamline.detector:Ionization chamber
# Mono.name:Si(111), Si(311)
# Element.edge:K
# Column.1:Energy
# Column.2:Mutrans
# Energy   Mutrans
6901.5108  0.057100068947197186
6921.5084  0.05128855645661152
6941.624   0.04499003598586035
6961.8912  0.03890218750652909
6982.3165  0.03264744303399504
7003.0298  0.026362105108161536
7023.7197  0.019930764279183413
7044.5913  0.013632492535694847
7065.7147  0.007644134961402506
7086.903   0.002171140275211738
7101.995   0
7102.4964  6.516654280048603e-05
7102.993   0.00010098326861450395
7103.4602  9.575999609994873e-05
7103.9767  0.00012560726761162572
7104.4539  0.00016217017521342935
7104.941   0.0002333061723162563
7105.4134  0.00027185889801884026
7105.8859  0.0003820450753494324
7106.3683  0.0005268043421810617
7106.8458  0.0006327621560475025
7107.3185  0.0007879679679082147
7107.8012  0.0009578486882621608
7108.2888  0.0011570792256025888
7108.7519  0.001380187580152353
7109.2151  0.0017458166561703755
7109.7079  0.0021221410044800714
7110.1959  0.0026223315295632174
7110.6888  0.0032307184138761886
7111.1572  0.004063457289051919
7111.6306  0.00522973942337061
7112.114   0.007253384431862153
7112.6073  0.011121342092512613
7113.0858  0.018220266894301854
7113.5596  0.026688684003951774
7114.0383  0.03003058350420896
7114.5023  0.034925784759386215
7114.9861  0.041743150299915335
7115.4601  0.0394421743936278
7115.954   0.03688127849792611
7116.4034  0.03647908651430629
7116.8826  0.036770594866070316
7117.3767  0.03849850315933369
7117.8659  0.04039828199105178
7118.3651  0.04143945431228404
7118.8693  0.04279626152975225
7119.3192  0.04534372615327369
7119.8038  0.049654169614084726
7120.2737  0.05615714389469086
7120.7535  0.0661380714881949
7121.2482  0.08121094360159065
7121.7331  0.10128572096581791
7122.233   0.1314332062834476
7122.7428  0.16956309563961208
7123.2279  0.22241166948723382
7123.7231  0.27553633059633853
7124.2133  0.3269266165033523
7124.7285  0.3723126262912676
7125.2239  0.4143659394876417
7125.6995  0.45631851814266394
7126.1951  0.5086698861923536
7126.6709  0.5621435116508824
7127.1666  0.625530908342014
7127.6723  0.6841056812291504
7128.1682  0.737113689252097
7128.6344  0.7939732389363626
7129.1205  0.8445439685131184
7129.6017  0.8863982998994147
7130.1178  0.919881217808474
7130.6141  0.9335064972535535
7131.1104  0.9384253275986775
7131.597   0.9416933551019433
7132.0885  0.9494190726054778
7132.5603  0.9624556146199894
7133.0471  0.9784883252397483
7133.5438  0.9924508788529096
7134.0307  1
7134.5426  0.9978221440886982
7135.0247  0.9855501896794104
7135.5318  0.9677124653149832
7136.0289  0.9475553592268363
7136.4964  0.9276536960373767
7136.9788  0.9101281243875091
7137.4862  0.8953373089898986
7137.9638  0.8866557326162028
7138.4614  0.8767994173812601
7138.9541  0.864367780069385
7139.4469  0.8486004614388175
7139.9248  0.8331485289772236
7140.4227  0.8164432598394018
7140.9157  0.7992855558109155
7141.4138  0.7827971768460786
7141.902   0.76686694185851
7142.3953  0.7534503445867495
7142.8737  0.7407525691038954
7143.3621  0.7302537913496637
7143.8407  0.7217803996947619
7144.3393  0.715428651589815
7144.828   0.7115487550205597
7145.3217  0.7078106329909851
7145.7956  0.7071293690187311
7146.2745  0.7095964947364336
7146.7536  0.7118352888270719
7147.2476  0.7133408349475733
7147.7318  0.714497167991388
7148.206   0.7135838414831308
7148.6904  0.7090366096683272
7149.1848  0.703838707334569
7149.6792  0.6978610450325684
7150.1688  0.6893192533804522
7150.6484  0.681469918427407
7151.1182  0.671953364633172
7152.5028  0.650259621516699
7153.4979  0.6371074213250795
7154.4784  0.6249847032733502
7155.4791  0.6117790267202723
7156.4252  0.5982818418154304
7157.4316  0.5851025303521878
7158.4334  0.574857703133068
7159.4105  0.5665942372877983
7160.4079  0.5618507596628054
7161.3906  0.5603218331796198
7162.3736  0.560617569894848
7163.352   0.5630921574304285
7164.3407  0.5670536365418155
7165.3146  0.5722455694212714
7166.2939  0.5774220812104461
7167.2986  0.5829393493493792
7168.2987  0.5890811716446941
7169.2639  0.5966258157010577
7170.2395  0.6063585134864897
7171.2354  0.6187956227981419
7172.2116  0.6325748644187691
7173.2083  0.6496355648148425
7174.2153  0.6677675335309222
7175.1824  0.6861459909642359
7176.1801  0.7012783088933925
7177.168   0.7118201164640534
7178.1411  0.7194630077891428
7179.1195  0.7248710846597959
7180.1235  0.7284537521502472
7181.1177  0.7303092575292229
7182.1173  0.7303642262542569
7183.0971  0.7300142669957825
7184.0822  0.7285258830564004
7185.0827  0.7260318947943374
7186.0786  0.7236513261640186
7187.0597  0.7212070833544751
7188.0663  0.7190593234419476
7189.0631  0.7166372173587751
7190.0705  0.7149637803360206
7191.0629  0.7132167200435372
7192.0557  0.7106767172378937
7193.0437  0.707480323186256
7194.0473  0.7033621458994326
7195.0563  0.6989785766234179
7196.0504  0.6944042335369912
7197.0397  0.6896080257323276
7198.0294  0.685488853536454
7199.0143  0.6815209075162394
7199.9996  0.677341045868292
7201.0105  0.6728766402319332
7201.9913  0.6679829313403315
7202.9826  0.6629568995450281
7203.9793  0.6577470583026652
7204.9713  0.6528177814125122
7205.9585  0.6487356695787654
7206.9409  0.6454676420754997
7207.944   0.6428037730930827
7208.9322  0.6407062560875997
7209.9359  0.6386057543549656
7210.9247  0.6373762954959472
7211.9393  0.6359446213724372
7212.9288  0.6350885021345773
7213.9084  0.6340463349042947
7214.9036  0.6339824119978072
7215.8889  0.6342144745338104
7216.9001  0.6352521646733663
7217.881   0.6369280889687469
7218.8826  0.6391069397890992
7219.8845  0.6416036640510508
7220.8868  0.6439566239552211
7221.8792  0.6457365162463674
7222.8771  0.6471463023707688
7223.8957  0.6477350398013366
7224.9044  0.647818114707044
7225.9186  0.6472373365488794
7226.928   0.6466000973021051
7227.9429  0.6450303795478536
7228.9325  0.6436079083330597
7229.9326  0.6412671360647566
7230.9433  0.6392748306913524
7231.9647  0.6373021747716933
7232.9761  0.6357361879263808
7233.993   0.6344428061608748
7235.0102  0.6342371087147068
7236.0124  0.6346024890634623
7237.0251  0.6350957152251927
7238.0176  0.6356849501102856
7239.0208  0.6363122402665561
7240.0243  0.6367492540669395
